Stations_id,lat,long,crop,avg.sowing.doy,values_sowing,avg. harvest.doy,values_harvest,earliest.sowing.doy,latest.sowing.doy,earliest.harvest.doy,latest.harvest.doy
8487,53.4667,7.4333,SB,92,7,238,26,89,96,225,251
8492,53.4,7.3333,SB,102,18,225,26,91,109,210,236
8495,53.4667,7.35,SB,89,0,215,0,89,89,215,215
8496,53.3833,7.5333,SB,87,12,239,2,83,95,238,240
8497,53.4667,7.5167,SB,72,29,226,15,58,87,220,235
8498,53.4167,7.7333,SB,94,16,227,18,85,101,220,238
8505,53.1667,7.45,SB,87,12,222,13,79,91,216,229
8506,53.2167,7.45,SB,85,25,243,6,69,94,239,245
8509,53.3,7.7167,SB,84,26,229,26,72,98,214,240
8517,53.4833,7.1833,SB,81,33,230,22,65,98,221,243
8520,53.6167,7.3,SB,95,45,236,0,76,121,236,236
8522,53.55,7.3,SB,89,35,236,36,74,109,216,252
8524,53.6,7.2167,SB,88,27,229,10,74,101,225,235
8527,53.5333,7.2833,SB,94,23,240,21,80,103,228,249
8529,53.6,7.15,SB,85,33,237,42,65,98,218,260
8530,53.35,7.1167,SB,82,33,241,42,63,96,228,270
8531,53.5333,7.7,SB,90,37,219,62,71,108,193,255
8534,53.6,7.6333,SB,95,16,222,4,90,106,220,224
8535,53.65,7.6167,SB,81,28,225,38,69,97,204,242
8539,53.7,7.7,SB,96,6,222,6,92,98,218,224
8542,53.6167,7.4667,SB,82,32,228,29,64,96,214,243
8545,53.5833,7.7667,SB,75,29,230,33,59,88,213,246
8546,52.3333,10.55,SB,81,0,214,6,81,81,211,217
8556,52.2833,10.7,SB,96,19,216,5,86,105,213,218
8557,52.2833,10.6167,SB,79,31,223,30,66,97,209,239
8558,52.9667,9.0167,SB,79,35,226,21,61,96,215,236
8561,51.9,9.85,SB,88,25,220,24,76,101,212,236
8562,51.9333,10.3667,SB,77,10,237,2,72,82,236,238
8569,51.8833,10.1667,SB,85,39,228,25,61,100,214,239
8570,51.7833,10.2167,SB,83,24,229,26,75,99,219,245
8573,51.9667,10.35,SB,74,27,214,32,57,84,198,230
8576,52.0167,10.4333,SB,65,0,236,16,65,65,228,244
8577,52.0167,10.4,SB,90,50,221,48,60,110,198,246
8579,51.95,10.5667,SB,76,33,213,38,58,91,194,232
8583,52.3167,11.0167,SB,88,24,236,10,76,100,231,241
8584,52.3667,10.9333,SB,78,26,227,0,65,91,227,227
8585,52.2333,11.0167,SB,61,32,219,6,46,78,216,222
8592,52.25,10.85,SB,71,23,225,22,58,81,214,236
8593,52.5,10.8833,SB,80,35,222,5,62,97,220,225
8594,52.2833,10.75,SB,75,41,213,30,51,92,197,227
8595,52.15,10.95,SB,82,43,217,35,61,104,200,235
8598,52.4333,10.85,SB,76,36,222,20,58,94,213,233
8599,52.1833,10.9333,SB,75,0,226,15,75,75,219,234
8600,52.1,10.85,SB,73,28,255,0,59,87,255,255
8605,51.8833,10.55,SB,94,21,223,30,81,102,204,234
8606,52.1833,10.7167,SB,82,34,221,22,65,99,210,232
8608,52.1667,10.5167,SB,74,36,212,47,59,95,194,241
8609,52.1333,10.7,SB,90,0,236,9,90,90,231,240
8611,52.1167,10.7167,SB,84,0,230,0,84,84,230,230
8615,53.05,8.6333,SB,76,0,215,0,76,76,215,215
8616,53.15,8.2,SB,72,24,220,38,61,85,203,241
8617,53.25,7.7667,SB,76,0,232,0,76,76,232,232
8618,53.1333,7.9833,SB,100,11,208,39,95,106,186,225
8621,53.25,8.2,SB,104,3,240,5,102,105,237,242
8623,53.2452,7.9053,SB,102,28,245,25,84,112,228,253
8626,53.25,8.1,SB,86,35,222,31,66,101,208,239
8629,53.1667,7.95,SB,93,8,227,23,88,96,217,240
8631,53.2,7.9833,SB,81,27,222,26,67,94,211,237
8635,53,7.95,SB,84,4,219,2,82,86,218,220
8636,52.8167,8.1167,SB,76,19,225,4,67,86,224,228
8639,52.7167,7.9333,SB,75,12,226,0,68,80,226,226
8640,53.0333,7.8667,SB,74,17,208,17,66,83,199,216
8641,52.9667,8.0167,SB,58,13,206,17,52,65,198,215
8644,52.7333,7.7667,SB,75,32,225,41,54,86,201,242
8647,53.0167,7.7667,SB,81,23,227,26,71,94,212,238
8652,53.6833,7.9333,SB,82,38,230,34,63,101,210,244
8653,53.5833,7.9,SB,73,44,230,9,55,99,226,235
8664,53.3833,8.05,SB,81,22,229,38,69,91,206,244
8665,53.3833,8.1,SB,90,23,218,41,82,105,198,239
8666,53.4167,7.9833,SB,81,37,221,23,60,97,209,232
8668,53.05,8.5333,SB,76,22,218,27,61,83,206,233
8670,53.1,8.5333,SB,83,34,220,11,66,100,213,224
8671,52.9833,8.2833,SB,76,13,225,0,67,80,225,225
8672,52.95,8.2167,SB,82,11,219,35,76,87,208,243
8673,53.05,8.2667,SB,71,24,222,14,58,82,215,229
8674,53.1167,8.45,SB,69,0,227,0,69,69,227,227
8675,53.0667,8.1667,SB,82,24,223,19,68,92,215,234
8676,52.9,8.4333,SB,81,29,209,14,62,91,202,216
8678,52.75,8.2,SB,83,25,227,20,70,95,217,237
8680,52.65,8.1167,SB,83,23,222,32,71,94,208,240
8683,52.6667,8.2333,SB,73,13,218,14,66,79,212,226
8685,52.7333,8.2833,SB,83,32,221,29,62,94,205,234
8706,53.0667,8.7667,SB,82,9,215,20,76,85,206,226
8710,53.1333,8.9167,SB,98,0,208,7,98,98,205,212
8723,51.3833,6.6,SB,67,28,206,21,53,81,196,217
8724,51.2,6.45,SB,67,26,223,36,54,80,209,245
8728,51.15,6.45,SB,88,0,205,40,88,88,185,225
8733,51.25,6.4,SB,64,29,218,31,49,78,201,232
8739,51.35,7.1167,SB,86,43,228,24,66,109,216,240
8752,51.15,6.6667,SB,72,7,201,0,68,75,201,201
8754,51.1,6.5,SB,79,35,205,14,64,99,196,210
8764,51.25,6.4833,SB,82,56,226,25,52,108,212,237
8765,51.3833,6.45,SB,68,25,222,30,57,82,205,235
8771,51.8,6.15,SB,72,11,230,1,67,78,229,230
8772,51.7,6.1667,SB,58,40,209,0,38,78,209,209
8775,51.75,6.3833,SB,79,29,220,20,60,89,210,230
8776,51.7833,6.0167,SB,70,29,200,24,58,87,192,216
8779,51.6667,6.2667,SB,65,42,228,0,38,80,228,228
8780,51.7833,6.45,SB,60,0,206,0,60,60,206,206
8782,51.6833,6.55,SB,83,13,225,20,78,91,215,235
8784,51.7333,6.5,SB,82,11,218,15,76,87,211,226
8790,51.0667,6.9333,SB,78,7,243,0,74,81,243,243
8804,51.5333,6.7,SB,74,31,220,30,57,88,206,236
8806,51.35,6.95,SB,85,38,225,42,66,104,201,243
8807,51.5167,6.3167,SB,78,33,214,44,60,93,200,244
8809,51.4833,6.4167,SB,70,25,218,31,59,84,201,232
8810,51.5167,6.4,SB,70,34,216,31,54,88,199,230
8811,51.4,6.3333,SB,75,8,211,0,71,79,211,211
8812,51.4,6.3,SB,76,16,220,14,65,81,213,227
8813,51.6333,6.1833,SB,78,33,212,34,58,91,195,229
8815,51.5833,6.25,SB,68,26,223,22,56,82,211,233
8816,51.5,6.5167,SB,88,3,214,42,87,90,188,230
8817,51.45,6.6333,SB,73,26,215,25,62,88,202,227
8818,51.55,6.6,SB,81,35,220,15,59,94,214,229
8819,51.6667,6.45,SB,80,35,235,0,62,97,235,235
8820,51.45,6.5833,SB,72,25,222,20,59,84,213,233
8822,51.5833,6.5333,SB,76,34,224,37,57,91,203,240
8823,51.6167,6.5333,SB,80,39,227,27,56,95,213,240
8824,51.65,6.6167,SB,75,32,224,37,59,91,208,245
8830,50.9167,6.9167,SB,55,20,208,33,47,67,191,224
8831,50.9833,6.9333,SB,68,15,211,0,63,78,211,211
8833,50.85,6.7667,SB,104,19,224,23,95,114,212,235
8842,50.6667,7.15,SB,81,36,233,33,65,101,217,250
8843,50.7,7.1667,SB,70,9,221,4,65,74,219,223
8849,50.6667,6.8,SB,79,41,220,26,60,101,203,229
8851,50.6833,6.6667,SB,68,43,219,39,45,88,199,238
8852,50.6167,6.65,SB,75,44,220,21,55,99,208,229
8854,50.6833,6.8167,SB,77,46,225,30,58,104,208,238
8869,50.8167,6.95,SB,74,33,215,20,59,92,205,225
8871,51.0333,7.5667,SB,86,35,238,21,67,102,224,245
8872,51.0333,7.6167,SB,90,32,229,29,74,106,217,246
8875,50.8667,7.6167,SB,77,31,234,14,61,92,228,242
8885,50.9167,7.5667,SB,54,0,204,0,54,54,204,204
8893,50.8833,7.0667,SB,82,27,200,35,64,91,187,222
8895,51.1167,7.4833,SB,83,32,230,26,69,101,219,245
8901,50.9333,7.3167,SB,79,38,227,28,63,101,212,240
8906,51.0667,7.3167,SB,90,28,239,41,76,104,217,258
8909,50.8,7.2,SB,82,21,226,22,70,91,213,235
8912,50.7667,7.45,SB,78,16,223,6,67,83,220,226
8914,50.7632,7.2631,SB,82,11,218,30,76,87,201,231
8915,50.7333,7.3,SB,84,26,212,0,71,97,212,212
8919,50.7167,7.3667,SB,71,0,235,0,71,71,235,235
8922,50.6667,7.3,SB,79,50,227,25,58,108,215,240
8923,50.6833,7.2667,SB,56,5,259,0,54,59,259,259
8925,50.7667,7.1667,SB,72,20,214,9,62,82,210,219
8932,50.8167,6.2667,SB,92,12,221,22,84,96,210,232
8934,50.7833,6.2,SB,89,8,210,49,86,94,187,236
8940,50.8,6.4167,SB,71,12,204,18,66,78,193,211
8941,50.7333,6.4833,SB,70,18,218,18,60,78,208,226
8946,50.7333,6.3833,SB,83,28,234,21,66,94,222,243
8947,50.7667,6.6333,SB,61,0,213,0,61,61,213,213
8951,51.0167,6.2833,SB,87,0,246,0,87,87,246,246
8958,50.8833,6.45,SB,76,9,218,17,71,80,209,226
8963,50.6,6.3167,SB,84,26,245,11,70,96,240,251
8971,50.4333,6.65,SB,80,45,229,22,55,100,218,240
8978,50.4167,6.4333,SB,96,27,220,0,82,109,220,220
8981,50.55,6.5833,SB,70,27,225,18,55,82,215,233
8983,50.3833,6.55,SB,90,46,228,21,59,105,217,238
8985,50.4833,6.6333,SB,83,39,236,28,61,100,217,245
8989,51.0667,6.1,SB,91,0,204,12,91,91,198,210
8990,50.9167,6.1167,SB,72,21,204,29,61,82,195,224
8994,51.0167,6.05,SB,79,26,218,38,68,94,195,233
8998,51.9667,7.6333,SB,86,1,220,3,86,87,218,221
9001,51.9968,6.9732,SB,81,19,216,9,68,87,211,220
9004,52.0333,7.1,SB,79,29,226,23,64,93,216,239
9005,52.1167,7.1167,SB,75,26,226,19,62,88,215,234
9012,51.7,7.8333,SB,85,43,220,54,68,111,186,240
9015,51.8042,8.2049,SB,73,37,220,31,54,91,208,239
9016,51.8167,7.95,SB,80,21,219,27,69,90,205,232
9018,51.7667,6.6167,SB,70,27,222,7,57,84,219,226
9020,51.8833,6.6667,SB,79,43,221,19,57,100,214,233
9023,51.9,6.7833,SB,78,27,216,46,62,89,186,232
9024,51.85,6.7,SB,78,21,223,23,67,88,213,236
9027,51.95,7.1833,SB,79,27,220,22,63,90,208,230
9028,51.9667,7.3,SB,88,50,225,16,68,118,218,234
9030,51.8333,7.3,SB,80,4,229,22,78,82,216,238
9031,51.85,7.2167,SB,82,0,218,0,82,82,218,218
9034,51.9833,7.15,SB,76,24,220,19,61,85,208,227
9035,51.7,7.75,SB,78,34,215,18,61,95,205,223
9042,51.7333,7.6667,SB,88,19,222,24,74,93,209,233
9050,51.9333,7.5333,SB,101,0,232,0,101,101,232,232
9052,51.9167,7.8167,SB,100,2,233,0,99,101,233,233
9054,52.1333,7.3833,SB,85,25,221,22,69,94,210,232
9055,52.15,7.3333,SB,80,22,224,23,68,90,210,233
9057,52.15,7.6,SB,68,17,208,3,61,78,206,209
9059,52.2333,7.3833,SB,74,11,220,17,68,79,210,227
9060,52.0833,7.4833,SB,76,24,215,37,64,88,195,232
9061,52.2,7.3167,SB,79,18,219,18,68,86,210,228
9065,52.1833,7.8667,SB,75,21,218,15,64,85,209,224
9067,52.1667,7.8833,SB,62,0,207,0,62,62,207,207
9071,52.3167,7.8,SB,77,41,223,9,56,97,219,228
9074,52.2667,7.7833,SB,78,15,214,9,71,86,209,218
9075,52.2833,7.7333,SB,82,16,225,13,73,89,219,232
9076,52.3333,7.5167,SB,79,46,223,12,62,108,218,230
9080,51.95,7.9833,SB,70,23,213,16,61,84,205,221
9083,51.8667,7.9167,SB,75,35,220,17,58,93,214,231
9084,51.9667,8.2333,SB,77,31,221,23,61,92,211,234
9087,51.5833,7.0667,SB,77,26,224,27,62,88,210,237
9088,51.6167,7.2,SB,77,35,223,20,55,90,216,236
9090,51.6,7.15,SB,83,0,212,0,83,83,212,212
9091,51.6,7.1,SB,80,11,213,12,75,86,207,219
9092,51.6,6.9167,SB,69,31,224,19,56,87,214,233
9096,51.7167,7.1,SB,72,27,214,21,59,86,204,225
9097,51.6667,6.95,SB,79,22,221,17,68,90,216,233
9100,51.6333,7.3833,SB,73,6,221,5,71,77,219,224
9109,52.0833,8.5167,SB,80,32,233,32,63,95,216,248
9111,51.6153,8.8972,SB,80,37,231,27,64,101,220,247
9112,51.6833,8.6,SB,73,23,209,25,65,88,198,223
9117,51.9462,8.8856,SB,77,12,211,45,72,84,193,238
9120,51.9167,8.75,SB,75,29,222,26,59,88,212,238
9131,52.05,8.3667,SB,81,41,204,38,58,99,186,224
9132,52.05,8.3,SB,79,39,255,0,58,97,255,255
9133,52,8.4167,SB,79,29,223,16,65,94,214,230
9134,52.0667,8.2,SB,82,36,215,36,64,100,193,229
9136,52.05,8.4333,SB,92,18,227,13,82,100,222,235
9144,51.7315,9.023,SB,88,22,230,24,75,97,214,238
9148,51.75,9.0667,SB,88,0,208,0,88,88,208,208
9155,51.8333,9.0667,SB,71,0,224,21,71,71,214,235
9156,51.85,9.2833,SB,76,30,224,19,62,92,217,236
9163,52.0333,9,SB,83,35,221,22,62,97,209,231
9166,52.1,8.9167,SB,82,36,233,27,61,97,219,246
9169,52.4167,8.6167,SB,75,45,221,31,55,100,209,240
9174,52.25,8.6667,SB,76,21,217,14,63,84,210,224
9177,52.3,8.5,SB,90,25,238,0,72,97,238,238
9178,52.4333,8.6167,SB,50,8,208,5,46,54,205,210
9187,52.25,8.7333,SB,80,32,220,24,62,94,209,233
9195,51.6667,8.8333,SB,72,19,220,12,61,80,214,226
9196,51.65,8.7333,SB,61,0,223,22,61,61,214,236
9198,51.7333,8.6833,SB,84,35,218,29,61,96,208,237
9199,51.7667,8.6667,SB,77,16,222,12,70,86,216,228
9200,51.7333,8.7167,SB,74,17,219,21,66,83,209,230
9202,51.5833,9.25,SB,73,0,225,0,73,73,225,225
9203,51.5833,9.3,SB,82,36,229,43,63,99,211,254
9209,51.6,9.1333,SB,80,27,224,16,64,91,216,232
9210,51.4667,9.1667,SB,78,35,225,26,59,94,213,239
9211,51.5333,9.0333,SB,94,1,241,7,93,94,237,244
9213,51.9167,8.3833,SB,77,25,220,24,62,87,210,234
9215,51.8833,8.2667,SB,76,20,212,22,66,86,203,225
