Stations_id,lat,long,crop,avg.sowing.doy,values_sowing,avg. harvest.doy,values_harvest,earliest.sowing.doy,latest.sowing.doy,earliest.harvest.doy,latest.harvest.doy
8487,53.4667,7.4333,SB,120,7,238,26,117,124,225,251
8492,53.4,7.3333,SB,130,18,225,26,119,137,210,236
8495,53.4667,7.35,SB,117,0,215,0,117,117,215,215
8496,53.3833,7.5333,SB,115,12,239,2,111,123,238,240
8497,53.4667,7.5167,SB,100,29,226,15,86,115,220,235
8498,53.4167,7.7333,SB,122,16,227,18,113,129,220,238
8505,53.1667,7.45,SB,115,12,222,13,107,119,216,229
8506,53.2167,7.45,SB,113,25,243,6,97,122,239,245
8509,53.3,7.7167,SB,112,26,229,26,100,126,214,240
8517,53.4833,7.1833,SB,109,33,230,22,93,126,221,243
8520,53.6167,7.3,SB,123,45,236,0,104,149,236,236
8522,53.55,7.3,SB,117,35,236,36,102,137,216,252
8524,53.6,7.2167,SB,116,27,229,10,102,129,225,235
8527,53.5333,7.2833,SB,122,23,240,21,108,131,228,249
8529,53.6,7.15,SB,113,33,237,42,93,126,218,260
8530,53.35,7.1167,SB,110,33,241,42,91,124,228,270
8531,53.5333,7.7,SB,118,37,219,62,99,136,193,255
8534,53.6,7.6333,SB,123,16,222,4,118,134,220,224
8535,53.65,7.6167,SB,109,28,225,38,97,125,204,242
8539,53.7,7.7,SB,124,6,222,6,120,126,218,224
8542,53.6167,7.4667,SB,110,32,228,29,92,124,214,243
8545,53.5833,7.7667,SB,103,29,230,33,87,116,213,246
8546,52.3333,10.55,SB,109,0,214,6,109,109,211,217
8556,52.2833,10.7,SB,124,19,216,5,114,133,213,218
8557,52.2833,10.6167,SB,107,31,223,30,94,125,209,239
8558,52.9667,9.0167,SB,107,35,226,21,89,124,215,236
8561,51.9,9.85,SB,116,25,220,24,104,129,212,236
8562,51.9333,10.3667,SB,105,10,237,2,100,110,236,238
8569,51.8833,10.1667,SB,113,39,228,25,89,128,214,239
8570,51.7833,10.2167,SB,111,24,229,26,103,127,219,245
8573,51.9667,10.35,SB,102,27,214,32,85,112,198,230
8576,52.0167,10.4333,SB,93,0,236,16,93,93,228,244
8577,52.0167,10.4,SB,118,50,221,48,88,138,198,246
8579,51.95,10.5667,SB,104,33,213,38,86,119,194,232
8583,52.3167,11.0167,SB,116,24,236,10,104,128,231,241
8584,52.3667,10.9333,SB,106,26,227,0,93,119,227,227
8585,52.2333,11.0167,SB,89,32,219,6,74,106,216,222
8592,52.25,10.85,SB,99,23,225,22,86,109,214,236
8593,52.5,10.8833,SB,108,35,222,5,90,125,220,225
8594,52.2833,10.75,SB,103,41,213,30,79,120,197,227
8595,52.15,10.95,SB,110,43,217,35,89,132,200,235
8598,52.4333,10.85,SB,104,36,222,20,86,122,213,233
8599,52.1833,10.9333,SB,103,0,226,15,103,103,219,234
8600,52.1,10.85,SB,101,28,255,0,87,115,255,255
8605,51.8833,10.55,SB,122,21,223,30,109,130,204,234
8606,52.1833,10.7167,SB,110,34,221,22,93,127,210,232
8608,52.1667,10.5167,SB,102,36,212,47,87,123,194,241
8609,52.1333,10.7,SB,118,0,236,9,118,118,231,240
8611,52.1167,10.7167,SB,112,0,230,0,112,112,230,230
8615,53.05,8.6333,SB,104,0,215,0,104,104,215,215
8616,53.15,8.2,SB,100,24,220,38,89,113,203,241
8617,53.25,7.7667,SB,104,0,232,0,104,104,232,232
8618,53.1333,7.9833,SB,128,11,208,39,123,134,186,225
8621,53.25,8.2,SB,132,3,240,5,130,133,237,242
8623,53.2452,7.9053,SB,130,28,245,25,112,140,228,253
8626,53.25,8.1,SB,114,35,222,31,94,129,208,239
8629,53.1667,7.95,SB,121,8,227,23,116,124,217,240
8631,53.2,7.9833,SB,109,27,222,26,95,122,211,237
8635,53,7.95,SB,112,4,219,2,110,114,218,220
8636,52.8167,8.1167,SB,104,19,225,4,95,114,224,228
8639,52.7167,7.9333,SB,103,12,226,0,96,108,226,226
8640,53.0333,7.8667,SB,102,17,208,17,94,111,199,216
8641,52.9667,8.0167,SB,86,13,206,17,80,93,198,215
8644,52.7333,7.7667,SB,103,32,225,41,82,114,201,242
8647,53.0167,7.7667,SB,109,23,227,26,99,122,212,238
8652,53.6833,7.9333,SB,110,38,230,34,91,129,210,244
8653,53.5833,7.9,SB,101,44,230,9,83,127,226,235
8664,53.3833,8.05,SB,109,22,229,38,97,119,206,244
8665,53.3833,8.1,SB,118,23,218,41,110,133,198,239
8666,53.4167,7.9833,SB,109,37,221,23,88,125,209,232
8668,53.05,8.5333,SB,104,22,218,27,89,111,206,233
8670,53.1,8.5333,SB,111,34,220,11,94,128,213,224
8671,52.9833,8.2833,SB,104,13,225,0,95,108,225,225
8672,52.95,8.2167,SB,110,11,219,35,104,115,208,243
8673,53.05,8.2667,SB,99,24,222,14,86,110,215,229
8674,53.1167,8.45,SB,97,0,227,0,97,97,227,227
8675,53.0667,8.1667,SB,110,24,223,19,96,120,215,234
8676,52.9,8.4333,SB,109,29,209,14,90,119,202,216
8678,52.75,8.2,SB,111,25,227,20,98,123,217,237
8680,52.65,8.1167,SB,111,23,222,32,99,122,208,240
8683,52.6667,8.2333,SB,101,13,218,14,94,107,212,226
8685,52.7333,8.2833,SB,111,32,221,29,90,122,205,234
8706,53.0667,8.7667,SB,110,9,215,20,104,113,206,226
8710,53.1333,8.9167,SB,126,0,208,7,126,126,205,212
8723,51.3833,6.6,SB,95,28,206,21,81,109,196,217
8724,51.2,6.45,SB,95,26,223,36,82,108,209,245
8728,51.15,6.45,SB,116,0,205,40,116,116,185,225
8733,51.25,6.4,SB,92,29,218,31,77,106,201,232
8739,51.35,7.1167,SB,114,43,228,24,94,137,216,240
8752,51.15,6.6667,SB,100,7,201,0,96,103,201,201
8754,51.1,6.5,SB,107,35,205,14,92,127,196,210
8764,51.25,6.4833,SB,110,56,226,25,80,136,212,237
8765,51.3833,6.45,SB,96,25,222,30,85,110,205,235
8771,51.8,6.15,SB,100,11,230,1,95,106,229,230
8772,51.7,6.1667,SB,86,40,209,0,66,106,209,209
8775,51.75,6.3833,SB,107,29,220,20,88,117,210,230
8776,51.7833,6.0167,SB,98,29,200,24,86,115,192,216
8779,51.6667,6.2667,SB,93,42,228,0,66,108,228,228
8780,51.7833,6.45,SB,88,0,206,0,88,88,206,206
8782,51.6833,6.55,SB,111,13,225,20,106,119,215,235
8784,51.7333,6.5,SB,110,11,218,15,104,115,211,226
8790,51.0667,6.9333,SB,106,7,243,0,102,109,243,243
8804,51.5333,6.7,SB,102,31,220,30,85,116,206,236
8806,51.35,6.95,SB,113,38,225,42,94,132,201,243
8807,51.5167,6.3167,SB,106,33,214,44,88,121,200,244
8809,51.4833,6.4167,SB,98,25,218,31,87,112,201,232
8810,51.5167,6.4,SB,98,34,216,31,82,116,199,230
8811,51.4,6.3333,SB,103,8,211,0,99,107,211,211
8812,51.4,6.3,SB,104,16,220,14,93,109,213,227
8813,51.6333,6.1833,SB,106,33,212,34,86,119,195,229
8815,51.5833,6.25,SB,96,26,223,22,84,110,211,233
8816,51.5,6.5167,SB,116,3,214,42,115,118,188,230
8817,51.45,6.6333,SB,101,26,215,25,90,116,202,227
8818,51.55,6.6,SB,109,35,220,15,87,122,214,229
8819,51.6667,6.45,SB,108,35,235,0,90,125,235,235
8820,51.45,6.5833,SB,100,25,222,20,87,112,213,233
8822,51.5833,6.5333,SB,104,34,224,37,85,119,203,240
8823,51.6167,6.5333,SB,108,39,227,27,84,123,213,240
8824,51.65,6.6167,SB,103,32,224,37,87,119,208,245
8830,50.9167,6.9167,SB,83,20,208,33,75,95,191,224
8831,50.9833,6.9333,SB,96,15,211,0,91,106,211,211
8833,50.85,6.7667,SB,132,19,224,23,123,142,212,235
8842,50.6667,7.15,SB,109,36,233,33,93,129,217,250
8843,50.7,7.1667,SB,98,9,221,4,93,102,219,223
8849,50.6667,6.8,SB,107,41,220,26,88,129,203,229
8851,50.6833,6.6667,SB,96,43,219,39,73,116,199,238
8852,50.6167,6.65,SB,103,44,220,21,83,127,208,229
8854,50.6833,6.8167,SB,105,46,225,30,86,132,208,238
8869,50.8167,6.95,SB,102,33,215,20,87,120,205,225
8871,51.0333,7.5667,SB,114,35,238,21,95,130,224,245
8872,51.0333,7.6167,SB,118,32,229,29,102,134,217,246
8875,50.8667,7.6167,SB,105,31,234,14,89,120,228,242
8885,50.9167,7.5667,SB,82,0,204,0,82,82,204,204
8893,50.8833,7.0667,SB,110,27,200,35,92,119,187,222
8895,51.1167,7.4833,SB,111,32,230,26,97,129,219,245
8901,50.9333,7.3167,SB,107,38,227,28,91,129,212,240
8906,51.0667,7.3167,SB,118,28,239,41,104,132,217,258
8909,50.8,7.2,SB,110,21,226,22,98,119,213,235
8912,50.7667,7.45,SB,106,16,223,6,95,111,220,226
8914,50.7632,7.2631,SB,110,11,218,30,104,115,201,231
8915,50.7333,7.3,SB,112,26,212,0,99,125,212,212
8919,50.7167,7.3667,SB,99,0,235,0,99,99,235,235
8922,50.6667,7.3,SB,107,50,227,25,86,136,215,240
8923,50.6833,7.2667,SB,84,5,259,0,82,87,259,259
8925,50.7667,7.1667,SB,100,20,214,9,90,110,210,219
8932,50.8167,6.2667,SB,120,12,221,22,112,124,210,232
8934,50.7833,6.2,SB,117,8,210,49,114,122,187,236
8940,50.8,6.4167,SB,99,12,204,18,94,106,193,211
8941,50.7333,6.4833,SB,98,18,218,18,88,106,208,226
8946,50.7333,6.3833,SB,111,28,234,21,94,122,222,243
8947,50.7667,6.6333,SB,89,0,213,0,89,89,213,213
8951,51.0167,6.2833,SB,115,0,246,0,115,115,246,246
8958,50.8833,6.45,SB,104,9,218,17,99,108,209,226
8963,50.6,6.3167,SB,112,26,245,11,98,124,240,251
8971,50.4333,6.65,SB,108,45,229,22,83,128,218,240
8978,50.4167,6.4333,SB,124,27,220,0,110,137,220,220
8981,50.55,6.5833,SB,98,27,225,18,83,110,215,233
8983,50.3833,6.55,SB,118,46,228,21,87,133,217,238
8985,50.4833,6.6333,SB,111,39,236,28,89,128,217,245
8989,51.0667,6.1,SB,119,0,204,12,119,119,198,210
8990,50.9167,6.1167,SB,100,21,204,29,89,110,195,224
8994,51.0167,6.05,SB,107,26,218,38,96,122,195,233
8998,51.9667,7.6333,SB,114,1,220,3,114,115,218,221
9001,51.9968,6.9732,SB,109,19,216,9,96,115,211,220
9004,52.0333,7.1,SB,107,29,226,23,92,121,216,239
9005,52.1167,7.1167,SB,103,26,226,19,90,116,215,234
9012,51.7,7.8333,SB,113,43,220,54,96,139,186,240
9015,51.8042,8.2049,SB,101,37,220,31,82,119,208,239
9016,51.8167,7.95,SB,108,21,219,27,97,118,205,232
9018,51.7667,6.6167,SB,98,27,222,7,85,112,219,226
9020,51.8833,6.6667,SB,107,43,221,19,85,128,214,233
9023,51.9,6.7833,SB,106,27,216,46,90,117,186,232
9024,51.85,6.7,SB,106,21,223,23,95,116,213,236
9027,51.95,7.1833,SB,107,27,220,22,91,118,208,230
9028,51.9667,7.3,SB,116,50,225,16,96,146,218,234
9030,51.8333,7.3,SB,108,4,229,22,106,110,216,238
9031,51.85,7.2167,SB,110,0,218,0,110,110,218,218
9034,51.9833,7.15,SB,104,24,220,19,89,113,208,227
9035,51.7,7.75,SB,106,34,215,18,89,123,205,223
9042,51.7333,7.6667,SB,116,19,222,24,102,121,209,233
9050,51.9333,7.5333,SB,129,0,232,0,129,129,232,232
9052,51.9167,7.8167,SB,128,2,233,0,127,129,233,233
9054,52.1333,7.3833,SB,113,25,221,22,97,122,210,232
9055,52.15,7.3333,SB,108,22,224,23,96,118,210,233
9057,52.15,7.6,SB,96,17,208,3,89,106,206,209
9059,52.2333,7.3833,SB,102,11,220,17,96,107,210,227
9060,52.0833,7.4833,SB,104,24,215,37,92,116,195,232
9061,52.2,7.3167,SB,107,18,219,18,96,114,210,228
9065,52.1833,7.8667,SB,103,21,218,15,92,113,209,224
9067,52.1667,7.8833,SB,90,0,207,0,90,90,207,207
9071,52.3167,7.8,SB,105,41,223,9,84,125,219,228
9074,52.2667,7.7833,SB,106,15,214,9,99,114,209,218
9075,52.2833,7.7333,SB,110,16,225,13,101,117,219,232
9076,52.3333,7.5167,SB,107,46,223,12,90,136,218,230
9080,51.95,7.9833,SB,98,23,213,16,89,112,205,221
9083,51.8667,7.9167,SB,103,35,220,17,86,121,214,231
9084,51.9667,8.2333,SB,105,31,221,23,89,120,211,234
9087,51.5833,7.0667,SB,105,26,224,27,90,116,210,237
9088,51.6167,7.2,SB,105,35,223,20,83,118,216,236
9090,51.6,7.15,SB,111,0,212,0,111,111,212,212
9091,51.6,7.1,SB,108,11,213,12,103,114,207,219
9092,51.6,6.9167,SB,97,31,224,19,84,115,214,233
9096,51.7167,7.1,SB,100,27,214,21,87,114,204,225
9097,51.6667,6.95,SB,107,22,221,17,96,118,216,233
9100,51.6333,7.3833,SB,101,6,221,5,99,105,219,224
9109,52.0833,8.5167,SB,108,32,233,32,91,123,216,248
9111,51.6153,8.8972,SB,108,37,231,27,92,129,220,247
9112,51.6833,8.6,SB,101,23,209,25,93,116,198,223
9117,51.9462,8.8856,SB,105,12,211,45,100,112,193,238
9120,51.9167,8.75,SB,103,29,222,26,87,116,212,238
9131,52.05,8.3667,SB,109,41,204,38,86,127,186,224
9132,52.05,8.3,SB,107,39,255,0,86,125,255,255
9133,52,8.4167,SB,107,29,223,16,93,122,214,230
9134,52.0667,8.2,SB,110,36,215,36,92,128,193,229
9136,52.05,8.4333,SB,120,18,227,13,110,128,222,235
9144,51.7315,9.023,SB,116,22,230,24,103,125,214,238
9148,51.75,9.0667,SB,116,0,208,0,116,116,208,208
9155,51.8333,9.0667,SB,99,0,224,21,99,99,214,235
9156,51.85,9.2833,SB,104,30,224,19,90,120,217,236
9163,52.0333,9,SB,111,35,221,22,90,125,209,231
9166,52.1,8.9167,SB,110,36,233,27,89,125,219,246
9169,52.4167,8.6167,SB,103,45,221,31,83,128,209,240
9174,52.25,8.6667,SB,104,21,217,14,91,112,210,224
9177,52.3,8.5,SB,118,25,238,0,100,125,238,238
9178,52.4333,8.6167,SB,78,8,208,5,74,82,205,210
9187,52.25,8.7333,SB,108,32,220,24,90,122,209,233
9195,51.6667,8.8333,SB,100,19,220,12,89,108,214,226
9196,51.65,8.7333,SB,89,0,223,22,89,89,214,236
9198,51.7333,8.6833,SB,112,35,218,29,89,124,208,237
9199,51.7667,8.6667,SB,105,16,222,12,98,114,216,228
9200,51.7333,8.7167,SB,102,17,219,21,94,111,209,230
9202,51.5833,9.25,SB,101,0,225,0,101,101,225,225
9203,51.5833,9.3,SB,110,36,229,43,91,127,211,254
9209,51.6,9.1333,SB,108,27,224,16,92,119,216,232
9210,51.4667,9.1667,SB,106,35,225,26,87,122,213,239
9211,51.5333,9.0333,SB,122,1,241,7,121,122,237,244
9213,51.9167,8.3833,SB,105,25,220,24,90,115,210,234
9215,51.8833,8.2667,SB,104,20,212,22,94,114,203,225
