climate station,lat,long,crop,avg sowing doy,# values sowing,avg harvest doy,# values harvest,earliest sowing doy,latest sowing doy,earliest harvest doy,latest harvest doy
12294,51.8833,14.65,SBee,108,16,295,16,94,125,281,316
12295,51.9667,14.5667,SBee,124,4,297,4,115,129,296,300
12310,51.9167,13.0833,SBee,110,8,266,8,105,122,254,275
12330,52.9833,12.1167,SBee,111,12,283,12,100,133,253,308
12347,51.7833,13.6167,SBee,117,12,285,12,104,128,261,314
12368,52.8167,12.7833,SBee,127,3,282,3,123,130,270,289
12398,52.9833,12.0667,SBee,108,9,292,9,100,122,278,317
12418,53.3167,13.9,SBee,115,16,275,16,102,129,260,298
12420,53.25,12.2,SBee,116,7,284,7,109,126,270,307
12421,53.0333,12.0833,SBee,118,6,289,6,109,127,263,321
12492,54.1333,12.0667,SBee,126,3,286,3,122,130,279,292
12502,53.9,11.4667,SBee,119,3,284,3,108,136,279,291
12511,53.85,13.7,SBee,118,4,284,4,108,128,275,295
12513,53.7667,13.7833,SBee,117,4,267,4,108,122,263,270
12522,54.1,11.6167,SBee,108,6,294,7,97,125,283,312
12527,53.8833,11.8333,SBee,125,7,290,7,110,135,285,299
12537,53.8667,13.15,SBee,109,13,289,14,102,123,277,305
12538,53.9167,13.25,SBee,110,16,261,16,92,125,250,272
12539,53.7667,11.0333,SBee,116,3,296,3,109,127,287,304
12560,54.0833,13.1667,SBee,115,14,283,14,106,127,258,308
12561,54.0833,12.9667,SBee,122,15,293,15,103,139,271,316
12568,53.75,12.3833,SBee,111,15,291,15,100,129,266,319
12633,53.5167,13.95,SBee,121,15,288,15,111,141,264,307
12634,53.3,14.2333,SBee,116,13,291,13,106,127,270,314
12637,54.3333,12.7167,SBee,113,7,271,7,93,139,263,301
12656,54.0667,12.3167,SBee,117,9,297,9,101,132,269,316
12681,53.7167,11.8333,SBee,122,10,291,10,106,132,287,294
12690,53.55,13.8333,SBee,116,15,272,16,100,132,260,288
12693,53.4833,13.45,SBee,119,16,273,16,114,124,252,297
12695,53.4667,13.6167,SBee,111,16,265,16,99,127,258,285
12704,53.7333,12.5667,SBee,121,6,277,6,114,136,263,289
12709,53.7833,12.5833,SBee,118,8,279,8,107,136,264,306
12817,50.9,13,SBee,119,15,282,13,107,136,263,297
12830,51.1167,13.1167,SBee,116,16,282,16,101,136,255,297
12833,51.1167,13.1833,SBee,120,16,295,16,101,134,271,312
12860,50.9833,13.6833,SBee,119,12,297,12,102,129,286,303
12865,50.9667,13.7333,SBee,108,6,286,6,102,125,272,307
12873,50.8667,12.45,SBee,109,15,281,15,96,120,271,295
12879,51.2667,15.0333,SBee,119,16,287,16,108,129,256,319
12881,51.0333,14.95,SBee,107,9,270,9,100,124,263,293
12883,51.1167,12.8,SBee,113,12,278,12,99,129,262,291
12917,50.9833,14.8,SBee,113,11,286,11,100,126,262,305
12921,51.1,14.65,SBee,114,4,291,4,109,128,277,301
12937,51.2,13.4167,SBee,110,16,288,16,104,131,275,299
12940,51.15,13.45,SBee,116,15,285,13,106,136,270,303
12942,51.0667,13.2667,SBee,117,16,276,16,97,132,263,285
12971,50.9667,14.05,SBee,116,9,285,9,104,132,271,299
12987,51.05,12.9667,SBee,119,6,284,6,107,134,265,310
12994,51.0667,14.2167,SBee,133,5,293,5,129,137,278,302
13004,51.4833,13.1333,SBee,105,3,287,3,96,124,256,312
13005,51.65,12.8833,SBee,107,16,266,16,96,122,146,289
13018,51.3333,12.6167,SBee,116,16,291,16,103,133,279,303
13020,51.3667,12.6333,SBee,108,16,276,16,90,123,263,288
13021,51.4333,12.6833,SBee,113,16,288,16,99,135,272,305
13041,51.7667,11.4333,SBee,113,15,281,15,93,126,271,301
13046,51.7333,11.5,SBee,106,11,273,11,97,116,261,287
13047,51.7167,11.3,SBee,102,15,267,15,84,121,255,282
13051,51.7,11.65,SBee,117,5,267,4,107,129,263,276
13064,51.6,12.1167,SBee,100,3,275,3,96,103,263,296
13074,52.1333,11.8333,SBee,104,16,282,16,93,115,269,292
13082,51.4833,11.6333,SBee,101,16,295,16,84,121,278,316
13083,51.5333,11.7,SBee,103,16,264,16,91,122,248,278
13092,52.35,11.9833,SBee,109,6,272,6,101,120,267,279
13094,52.5,12.0333,SBee,121,16,269,16,113,128,257,286
13095,52.4833,12.2333,SBee,127,3,285,3,126,129,268,319
13101,51.6833,12.55,SBee,114,15,274,15,105,129,253,295
13102,51.8167,12.55,SBee,108,16,282,16,90,127,263,309
13115,51.9667,10.7167,SBee,105,16,258,16,85,122,253,268
13126,52.2,11.3333,SBee,108,16,271,16,90,127,251,302
13140,51.7333,13.0333,SBee,107,16,273,16,100,122,256,297
13158,52.6333,11.0833,SBee,107,16,270,15,92,119,259,282
13172,51.3167,12.1167,SBee,109,11,291,11,99,127,271,334
13182,51.1333,11.7333,SBee,113,5,274,5,106,120,251,306
13197,51.2333,11.8167,SBee,109,14,279,14,95,126,264,303
13198,52.0833,11.1167,SBee,107,16,266,16,91,125,255,278
13200,52.0167,11.2167,SBee,119,16,268,16,98,144,227,282
13212,52.7167,11.95,SBee,104,4,274,4,94,109,267,289
13214,52.7167,11.8333,SBee,105,5,313,5,93,119,279,328
13227,51.4,11.55,SBee,115,5,290,5,109,122,274,308
13240,51.45,11.7833,SBee,105,5,272,5,100,111,267,277
13243,52.85,11.3833,SBee,114,4,276,4,108,124,267,286
