ID,Crop_name_de,Crop,Year,yield_obs,yield_obs_detr
12062,Winterweizen,WW,2010,49.879999999999995,48.52590062111799
12062,Winterweizen,WW,2011,32.422,30.94480067758328
12062,Winterweizen,WW,2012,34.572,32.97170073404857
12062,Winterweizen,WW,2013,53.75,52.026600790513804
12062,Winterweizen,WW,2014,61.83400000000001,59.98750084697909
12062,Winterweizen,WW,2015,59.254000000000005,57.28440090344438
12062,Winterweizen,WW,2016,60.285999999999994,58.19330095990966
12062,Winterweizen,WW,2017,46.440000000000005,44.22420101637489
12062,Winterweizen,WW,2018,43.43,41.09110107284018
12062,Winterweizen,WW,2019,45.752,43.290001129305466
12062,Winterweizen,WW,2020,51.686,49.10090118577075
12063,Winterweizen,WW,1999,55.212,55.212
12063,Winterweizen,WW,2000,40.333999999999996,39.86893958215706
12063,Winterweizen,WW,2001,55.298,54.367879164313926
12063,Winterweizen,WW,2002,47.816,46.42081874647099
12063,Winterweizen,WW,2003,35.088,33.22775832862786
12063,Winterweizen,WW,2004,56.674,54.34869791078492
12063,Winterweizen,WW,2005,47.816,45.02563749294198
12063,Winterweizen,WW,2006,39.818,36.56257707509885
12063,Winterweizen,WW,2007,40.85,37.12951665725591
12063,Winterweizen,WW,2008,51.083999999999996,46.89845623941278
12063,Winterweizen,WW,2009,52.03,47.37939582156984
12063,Winterweizen,WW,2010,49.10600000000001,43.99033540372672
12063,Winterweizen,WW,2011,42.397999999999996,36.81727498588377
12063,Winterweizen,WW,2012,55.298,49.252214568040635
12063,Winterweizen,WW,2013,62.78,56.2691541501977
12063,Winterweizen,WW,2014,62.69400000000001,55.71809373235457
12063,Winterweizen,WW,2015,59.08200000000001,51.64103331451163
12063,Winterweizen,WW,2016,61.489999999999995,53.5839728966687
12063,Winterweizen,WW,2017,53.234,44.86291247882556
12063,Winterweizen,WW,2018,46.784000000000006,37.947852060982626
12063,Winterweizen,WW,2019,41.796,32.49479164313949
12063,Winterweizen,WW,2020,62.436,52.66973122529655
12064,Winterweizen,WW,1999,54.954,54.954
12064,Winterweizen,WW,2000,44.032000000000004,43.68392094861661
12064,Winterweizen,WW,2001,53.664,52.96784189723321
12064,Winterweizen,WW,2002,47.816,46.77176284584981
12064,Winterweizen,WW,2003,32.937999999999995,31.54568379446641
12064,Winterweizen,WW,2004,57.190000000000005,55.449604743083015
12064,Winterweizen,WW,2005,55.298,53.20952569169961
12064,Winterweizen,WW,2006,44.72,42.28344664031622
12064,Winterweizen,WW,2007,47.55799999999999,44.77336758893282
12064,Winterweizen,WW,2008,55.642,52.50928853754942
12064,Winterweizen,WW,2009,57.705999999999996,54.22520948616602
12064,Winterweizen,WW,2010,50.653999999999996,46.82513043478262
12064,Winterweizen,WW,2011,39.044,34.86705138339923
12064,Winterweizen,WW,2012,46.267999999999994,41.74297233201583
12064,Winterweizen,WW,2013,62.608,57.73489328063244
12064,Winterweizen,WW,2014,68.284,63.06281422924904
12064,Winterweizen,WW,2015,54.094,48.52473517786565
12064,Winterweizen,WW,2016,56.502,50.58465612648225
12064,Winterweizen,WW,2017,54.868,48.60257707509884
12064,Winterweizen,WW,2018,46.267999999999994,39.65449802371545
12064,Winterweizen,WW,2019,53.406,46.44441897233206
12064,Winterweizen,WW,2020,55.298,47.98833992094866
12065,Winterweizen,WW,1999,52.373999999999995,52.373999999999995
12065,Winterweizen,WW,2000,35.088,34.75647995482777
12065,Winterweizen,WW,2001,46.956,46.29295990965564
12065,Winterweizen,WW,2002,42.484,41.48943986448341
12065,Winterweizen,WW,2003,23.392000000000003,22.065919819311187
12065,Winterweizen,WW,2004,46.096000000000004,44.43839977413896
12065,Winterweizen,WW,2005,41.452000000000005,39.462879728966726
12065,Winterweizen,WW,2006,39.474,37.1533596837945
12065,Winterweizen,WW,2007,38.442,35.789839638622276
12065,Winterweizen,WW,2008,49.708,46.72431959345003
12065,Winterweizen,WW,2009,46.354000000000006,43.03879954827781
12065,Winterweizen,WW,2010,48.676,45.029279503105585
12065,Winterweizen,WW,2011,41.36600000000001,37.387759457933356
12065,Winterweizen,WW,2012,40.763999999999996,36.45423941276122
12065,Winterweizen,WW,2013,60.37200000000001,55.730719367589
12065,Winterweizen,WW,2014,54.524,49.551199322416764
12065,Winterweizen,WW,2015,60.80200000000001,55.49767927724454
12065,Winterweizen,WW,2016,48.934,43.29815923207231
12065,Winterweizen,WW,2017,44.892,38.92463918690009
12065,Winterweizen,WW,2018,37.58200000000001,31.28311914172786
12065,Winterweizen,WW,2019,40.592000000000006,33.96159909655563
12065,Winterweizen,WW,2020,45.666000000000004,38.704079051383395
12066,Winterweizen,WW,1999,42.054,42.054
12066,Winterweizen,WW,2000,30.444,30.321871259175584
12066,Winterweizen,WW,2001,37.84,37.595742518351166
12066,Winterweizen,WW,2002,30.529999999999998,30.163613777526805
12066,Winterweizen,WW,2003,22.102,21.61348503670239
12066,Winterweizen,WW,2004,54.008,53.39735629587802
12066,Winterweizen,WW,2005,42.484,41.75122755505361
12066,Winterweizen,WW,2006,28.207999999999995,27.35309881422924
12066,Winterweizen,WW,2007,37.066,36.08897007340483
12066,Winterweizen,WW,2008,39.903999999999996,38.804841332580466
12066,Winterweizen,WW,2009,30.702,29.480712591756053
12066,Winterweizen,WW,2010,36.55,35.206583850931644
12066,Winterweizen,WW,2011,30.788,29.32245511010727
12066,Winterweizen,WW,2012,26.402,24.814326369282856
12066,Winterweizen,WW,2013,41.193999999999996,39.48419762845849
12066,Winterweizen,WW,2014,48.589999999999996,46.758068887634074
12066,Winterweizen,WW,2015,41.193999999999996,39.239940146809715
12066,Winterweizen,WW,2016,43.258,41.18181140598529
12066,Winterweizen,WW,2017,37.066,34.867682665160885
12066,Winterweizen,WW,2018,31.906,29.585553924336523
12066,Winterweizen,WW,2019,36.98,34.537425183512106
12066,Winterweizen,WW,2020,36.808,34.243296442687736
12067,Winterweizen,WW,1999,47.042,47.042
12067,Winterweizen,WW,2000,47.816,47.451653303218514
12067,Winterweizen,WW,2001,50.309999999999995,49.581306606437025
12067,Winterweizen,WW,2002,46.096000000000004,45.00295990965555
12067,Winterweizen,WW,2003,30.702,29.244613212874057
12067,Winterweizen,WW,2004,50.739999999999995,48.91826651609257
12067,Winterweizen,WW,2005,50.309999999999995,48.12391981931109
12067,Winterweizen,WW,2006,45.752,43.2015731225296
12067,Winterweizen,WW,2007,46.612,43.69722642574811
12067,Winterweizen,WW,2008,51.943999999999996,48.664879728966625
12067,Winterweizen,WW,2009,50.912000000000006,47.26853303218515
12067,Winterweizen,WW,2010,47.042,43.03418633540366
12067,Winterweizen,WW,2011,33.11,28.737839638622273
12067,Winterweizen,WW,2012,38.958,34.22149294184078
12067,Winterweizen,WW,2013,59.425999999999995,54.325146245059294
12067,Winterweizen,WW,2014,64.328,58.862799548277806
12067,Winterweizen,WW,2015,61.919999999999995,56.09045285149632
12067,Winterweizen,WW,2016,51.083999999999996,44.89010615471484
12067,Winterweizen,WW,2017,50.739999999999995,44.18175945793336
12067,Winterweizen,WW,2018,42.57,35.64741276115187
12067,Winterweizen,WW,2019,44.634,37.34706606437038
12067,Winterweizen,WW,2020,59.254000000000005,51.602719367588904
12068,Winterweizen,WW,1999,55.12599999999999,55.12599999999999
12068,Winterweizen,WW,2000,45.15,45.00956408808579
12068,Winterweizen,WW,2001,51.428,51.14712817617162
12068,Winterweizen,WW,2002,52.288,51.866692264257466
12068,Winterweizen,WW,2003,30.959999999999997,30.3982563523433
12068,Winterweizen,WW,2004,54.094,53.391820440429136
12068,Winterweizen,WW,2005,52.46,51.61738452851493
12068,Winterweizen,WW,2006,48.504,47.52094861660076
12068,Winterweizen,WW,2007,47.55799999999999,46.4345127046866
12068,Winterweizen,WW,2008,54.782000000000004,53.51807679277244
12068,Winterweizen,WW,2009,58.050000000000004,56.64564088085823
12068,Winterweizen,WW,2010,54.438,52.89320496894406
12068,Winterweizen,WW,2011,48.504,46.818769057029904
12068,Winterweizen,WW,2012,57.705999999999996,55.880333145115735
12068,Winterweizen,WW,2013,62.178,60.21189723320158
12068,Winterweizen,WW,2014,61.489999999999995,59.38346132128737
12068,Winterweizen,WW,2015,56.502,54.25502540937321
12068,Winterweizen,WW,2016,56.502,54.11458949745904
12068,Winterweizen,WW,2017,48.676,46.14815358554488
12068,Winterweizen,WW,2018,43.86,41.19171767363067
12068,Winterweizen,WW,2019,40.85,38.04128176171651
12068,Winterweizen,WW,2020,52.717999999999996,49.76884584980235
12069,Winterweizen,WW,1999,47.300000000000004,47.300000000000004
12069,Winterweizen,WW,2000,40.85,40.43850141163187
12069,Winterweizen,WW,2001,49.965999999999994,49.143002823263735
12069,Winterweizen,WW,2002,41.28,40.0455042348955
12069,Winterweizen,WW,2003,31.132000000000005,29.48600564652737
12069,Winterweizen,WW,2004,51.943999999999996,49.88650705815923
12069,Winterweizen,WW,2005,47.816,45.347008469791106
12069,Winterweizen,WW,2006,44.72,41.83950988142297
12069,Winterweizen,WW,2007,49.019999999999996,45.72801129305474
12069,Winterweizen,WW,2008,58.222,54.51851270468661
12069,Winterweizen,WW,2009,59.684000000000005,55.56901411631847
12069,Winterweizen,WW,2010,49.019999999999996,44.493515527950336
12069,Winterweizen,WW,2011,39.903999999999996,34.966016939582204
12069,Winterweizen,WW,2012,52.717999999999996,47.36851835121397
12069,Winterweizen,WW,2013,57.44799999999999,51.687019762845836
12069,Winterweizen,WW,2014,60.028,53.85552117447771
12069,Winterweizen,WW,2015,70.43400000000001,63.85002258610958
12069,Winterweizen,WW,2016,62.26400000000001,55.26852399774144
12069,Winterweizen,WW,2017,48.504,41.09702540937321
12069,Winterweizen,WW,2018,36.98,29.161526821005072
12069,Winterweizen,WW,2019,38.184,29.95402823263694
12069,Winterweizen,WW,2020,53.578,44.9365296442688
12070,Winterweizen,WW,1999,58.30799999999999,58.30799999999999
12070,Winterweizen,WW,2000,45.408,45.29189271597965
12070,Winterweizen,WW,2001,57.534000000000006,57.30178543195935
12070,Winterweizen,WW,2002,54.61,54.26167814793901
12070,Winterweizen,WW,2003,37.324,36.859570863918705
12070,Winterweizen,WW,2004,57.017999999999994,56.43746357989835
12070,Winterweizen,WW,2005,56.41599999999999,55.719356295878
12070,Winterweizen,WW,2006,47.472,46.65924901185771
12070,Winterweizen,WW,2007,43.0,42.07114172783736
12070,Winterweizen,WW,2008,53.062,52.01703444381706
12070,Winterweizen,WW,2009,56.330000000000005,55.16892715979671
12070,Winterweizen,WW,2010,50.138,48.86081987577641
12070,Winterweizen,WW,2011,45.15,43.75671259175606
12070,Winterweizen,WW,2012,57.44799999999999,55.938605307735706
12070,Winterweizen,WW,2013,62.608,60.98249802371541
12070,Winterweizen,WW,2014,61.232000000000006,59.49039073969507
12070,Winterweizen,WW,2015,62.35,60.492283455674766
12070,Winterweizen,WW,2016,58.480000000000004,56.50617617165442
12070,Winterweizen,WW,2017,51.943999999999996,49.854068887634114
12070,Winterweizen,WW,2018,43.0,40.793961603613766
12070,Winterweizen,WW,2019,42.742000000000004,40.41985431959347
12070,Winterweizen,WW,2020,59.16799999999999,56.72974703557312
12071,Winterweizen,WW,1999,43.774,43.774
12071,Winterweizen,WW,2000,32.422,32.422
12071,Winterweizen,WW,2001,40.678,40.678
12071,Winterweizen,WW,2002,41.193999999999996,41.193999999999996
12071,Winterweizen,WW,2003,26.573999999999998,26.573999999999998
12071,Winterweizen,WW,2004,43.602000000000004,43.602000000000004
12071,Winterweizen,WW,2005,35.174,35.174
12071,Winterweizen,WW,2006,26.746,26.746
12071,Winterweizen,WW,2007,32.937999999999995,32.937999999999995
12071,Winterweizen,WW,2008,41.36600000000001,41.36600000000001
12071,Winterweizen,WW,2009,44.892,44.892
12071,Winterweizen,WW,2010,34.572,34.572
12071,Winterweizen,WW,2011,30.272000000000002,30.272000000000002
12071,Winterweizen,WW,2012,25.197999999999997,25.197999999999997
12071,Winterweizen,WW,2013,40.936,40.936
12071,Winterweizen,WW,2014,45.494,45.494
12071,Winterweizen,WW,2015,40.678,40.678
12071,Winterweizen,WW,2016,41.882000000000005,41.882000000000005
12071,Winterweizen,WW,2017,32.422,32.422
12071,Winterweizen,WW,2018,28.466,28.466
12071,Winterweizen,WW,2019,33.54,33.54
12071,Winterweizen,WW,2020,38.7,38.7
12072,Winterweizen,WW,1999,56.158,56.158
12072,Winterweizen,WW,2000,39.302,38.95348390739689
12072,Winterweizen,WW,2001,52.976,52.278967814793866
12072,Winterweizen,WW,2002,50.395999999999994,49.350451722190854
12072,Winterweizen,WW,2003,33.626000000000005,32.23193562958774
12072,Winterweizen,WW,2004,59.855999999999995,58.11341953698471
12072,Winterweizen,WW,2005,54.524,52.4329034443817
12072,Winterweizen,WW,2006,47.042,44.60238735177858
12072,Winterweizen,WW,2007,53.062,50.273871259175564
12072,Winterweizen,WW,2008,59.425999999999995,56.28935516657255
12072,Winterweizen,WW,2009,61.83400000000001,58.348839073969536
12072,Winterweizen,WW,2010,52.373999999999995,48.540322981366415
12072,Winterweizen,WW,2011,41.193999999999996,37.0118068887634
12072,Winterweizen,WW,2012,52.116,47.58529079616038
12072,Winterweizen,WW,2013,62.35,57.47077470355726
12072,Winterweizen,WW,2014,66.73599999999999,61.50825861095424
12072,Winterweizen,WW,2015,57.104000000000006,51.52774251835124
12072,Winterweizen,WW,2016,67.76799999999999,61.843226425748114
12072,Winterweizen,WW,2017,54.868,48.594710333145095
12072,Winterweizen,WW,2018,40.506,33.88419424054208
12072,Winterweizen,WW,2019,47.472,40.50167814793897
12072,Winterweizen,WW,2020,58.30799999999999,50.98916205533594
12073,Winterweizen,WW,1999,63.726,63.726
12073,Winterweizen,WW,2000,52.288,52.183110107284016
12073,Winterweizen,WW,2001,64.328,64.11822021456803
12073,Winterweizen,WW,2002,59.425999999999995,59.111330321852044
12073,Winterweizen,WW,2003,38.098,37.67844042913606
12073,Winterweizen,WW,2004,68.284,67.7595505364201
12073,Winterweizen,WW,2005,60.028,59.39866064370411
12073,Winterweizen,WW,2006,53.836,53.10177075098814
12073,Winterweizen,WW,2007,54.18,53.340880858272165
12073,Winterweizen,WW,2008,65.962,65.01799096555618
12073,Winterweizen,WW,2009,68.714,67.66510107284019
12073,Winterweizen,WW,2010,63.98400000000001,62.83021118012421
12073,Winterweizen,WW,2011,58.565999999999995,57.30732128740823
12073,Winterweizen,WW,2012,50.309999999999995,48.94643139469225
12073,Winterweizen,WW,2013,68.11200000000001,66.64354150197627
12073,Winterweizen,WW,2014,72.24,70.6666516092603
12073,Winterweizen,WW,2015,70.52,68.84176171654433
12073,Winterweizen,WW,2016,59.425999999999995,57.642871823828344
12073,Winterweizen,WW,2017,65.446,63.55798193111236
12073,Winterweizen,WW,2018,46.010000000000005,44.01709203839637
12073,Winterweizen,WW,2019,53.578,51.48020214568039
12073,Winterweizen,WW,2020,59.769999999999996,57.56731225296441
13071,Winterweizen,WW,2011,58.995999999999995,58.995999999999995
13071,Winterweizen,WW,2012,55.728,55.728
13071,Winterweizen,WW,2013,69.746,69.746
13071,Winterweizen,WW,2014,75.852,75.852
13071,Winterweizen,WW,2015,74.992,74.992
13071,Winterweizen,WW,2016,53.32,53.32
13071,Winterweizen,WW,2017,62.608,62.608
13071,Winterweizen,WW,2018,50.309999999999995,50.309999999999995
13071,Winterweizen,WW,2019,61.83400000000001,61.83400000000001
13071,Winterweizen,WW,2020,66.73599999999999,66.73599999999999
13072,Winterweizen,WW,2011,53.922,53.922
13072,Winterweizen,WW,2012,66.56400000000001,66.52751515151516
13072,Winterweizen,WW,2013,73.358,73.28503030303031
13072,Winterweizen,WW,2014,77.4,77.29054545454545
13072,Winterweizen,WW,2015,73.18599999999999,73.0400606060606
13072,Winterweizen,WW,2016,55.9,55.717575757575766
13072,Winterweizen,WW,2017,64.758,64.53909090909092
13072,Winterweizen,WW,2018,48.160000000000004,47.904606060606056
13072,Winterweizen,WW,2019,67.76799999999999,67.47612121212121
13072,Winterweizen,WW,2020,73.788,73.45963636363638
13073,Winterweizen,WW,2011,62.608,62.608
13073,Winterweizen,WW,2012,66.392,66.01047272727278
13073,Winterweizen,WW,2013,72.842,72.07894545454546
13073,Winterweizen,WW,2014,80.58200000000001,79.43741818181824
13073,Winterweizen,WW,2015,82.646,81.11989090909091
13073,Winterweizen,WW,2016,63.467999999999996,61.56036363636371
13073,Winterweizen,WW,2017,68.45599999999999,66.16683636363639
13073,Winterweizen,WW,2018,59.855999999999995,57.185309090909065
13073,Winterweizen,WW,2019,76.45400000000001,73.40178181818186
13073,Winterweizen,WW,2020,75.16400000000002,71.73025454545454
13074,Winterweizen,WW,2011,55.384,55.384
13074,Winterweizen,WW,2012,75.078,75.078
13074,Winterweizen,WW,2013,77.744,77.744
13074,Winterweizen,WW,2014,84.02199999999999,84.02199999999999
13074,Winterweizen,WW,2015,79.894,79.894
13074,Winterweizen,WW,2016,68.37,68.37
13074,Winterweizen,WW,2017,68.542,68.542
13074,Winterweizen,WW,2018,51.083999999999996,51.083999999999996
13074,Winterweizen,WW,2019,74.132,74.132
13074,Winterweizen,WW,2020,75.68,75.68
13075,Winterweizen,WW,2011,61.83400000000001,61.83400000000001
13075,Winterweizen,WW,2012,63.038,63.038
13075,Winterweizen,WW,2013,75.078,75.078
13075,Winterweizen,WW,2014,79.292,79.292
13075,Winterweizen,WW,2015,75.508,75.508
13075,Winterweizen,WW,2016,52.717999999999996,52.717999999999996
13075,Winterweizen,WW,2017,64.328,64.328
13075,Winterweizen,WW,2018,51.513999999999996,51.513999999999996
13075,Winterweizen,WW,2019,64.07,64.07
13075,Winterweizen,WW,2020,63.98400000000001,63.98400000000001
13076,Winterweizen,WW,2011,47.64399999999999,47.64399999999999
13076,Winterweizen,WW,2012,58.565999999999995,58.565999999999995
13076,Winterweizen,WW,2013,67.25200000000001,67.25200000000001
13076,Winterweizen,WW,2014,69.05799999999999,69.05799999999999
13076,Winterweizen,WW,2015,66.994,66.994
13076,Winterweizen,WW,2016,56.502,56.502
13076,Winterweizen,WW,2017,57.104000000000006,57.104000000000006
13076,Winterweizen,WW,2018,39.216,39.216
13076,Winterweizen,WW,2019,51.513999999999996,51.513999999999996
13076,Winterweizen,WW,2020,59.425999999999995,59.425999999999995
14521,Winterweizen,WW,1999,50.482000000000006,50.482000000000006
14521,Winterweizen,WW,2000,51.772,50.943272727272706
14521,Winterweizen,WW,2001,53.147999999999996,51.49054545454539
14521,Winterweizen,WW,2002,47.816,45.329818181818105
14521,Winterweizen,WW,2003,50.482000000000006,47.1670909090908
14521,Winterweizen,WW,2004,58.995999999999995,54.852363636363684
14521,Winterweizen,WW,2005,56.932,51.95963636363639
14521,Winterweizen,WW,2006,53.234,47.432909090909085
14521,Winterweizen,WW,2007,58.222,51.59218181818179
14521,Winterweizen,WW,2008,59.769999999999996,52.31145454545448
14521,Winterweizen,WW,2009,52.717999999999996,44.43072727272718
14521,Winterweizen,WW,2010,54.008,44.891999999999875
14521,Winterweizen,WW,2011,63.897999999999996,53.953272727272775
14521,Winterweizen,WW,2012,59.684000000000005,48.910545454545485
14521,Winterweizen,WW,2013,57.104000000000006,45.50181818181818
14521,Winterweizen,WW,2014,71.552,59.12109090909088
14521,Winterweizen,WW,2015,71.208,57.948363636363574
14521,Winterweizen,WW,2016,64.844,50.75563636363628
14521,Winterweizen,WW,2017,60.974000000000004,46.056909090908974
14521,Winterweizen,WW,2018,63.21,47.46418181818186
14521,Winterweizen,WW,2019,57.705999999999996,41.13145454545456
14521,Winterweizen,WW,2020,73.616,56.21272727272726
14522,Winterweizen,WW,1999,60.715999999999994,60.715999999999994
14522,Winterweizen,WW,2000,61.748,61.11103670242798
14522,Winterweizen,WW,2001,63.64,62.366073404855975
14522,Winterweizen,WW,2002,55.47,53.55911010728395
14522,Winterweizen,WW,2003,50.482000000000006,47.93414680971195
14522,Winterweizen,WW,2004,70.348,67.16318351213992
14522,Winterweizen,WW,2005,68.542,64.72022021456792
14522,Winterweizen,WW,2006,61.919999999999995,57.46125691699589
14522,Winterweizen,WW,2007,66.65,61.55429361942388
14522,Winterweizen,WW,2008,72.15400000000001,66.42133032185205
14522,Winterweizen,WW,2009,65.446,59.07636702428004
14522,Winterweizen,WW,2010,64.844,57.83740372670804
14522,Winterweizen,WW,2011,65.70400000000001,58.060440429136015
14522,Winterweizen,WW,2012,61.059999999999995,52.779477131564
14522,Winterweizen,WW,2013,63.55400000000001,54.636513833991984
14522,Winterweizen,WW,2014,82.818,73.26355053641997
14522,Winterweizen,WW,2015,77.658,67.46658723884795
14522,Winterweizen,WW,2016,74.562,63.73362394127594
14522,Winterweizen,WW,2017,69.746,58.28066064370411
14522,Winterweizen,WW,2018,65.79,53.687697346132104
14522,Winterweizen,WW,2019,68.97200000000001,56.23273404856009
14522,Winterweizen,WW,2020,72.842,59.46577075098807
14523,Winterweizen,WW,1999,54.61,54.61
14523,Winterweizen,WW,2000,49.879999999999995,49.54381818181819
14523,Winterweizen,WW,2001,54.008,53.33563636363638
14523,Winterweizen,WW,2002,48.934,47.925454545454585
14523,Winterweizen,WW,2003,40.162,38.81727272727278
14523,Winterweizen,WW,2004,59.425999999999995,57.74509090909096
14523,Winterweizen,WW,2005,56.158,54.14090909090907
14523,Winterweizen,WW,2006,46.870000000000005,44.516727272727266
14523,Winterweizen,WW,2007,55.814,53.12454545454546
14523,Winterweizen,WW,2008,58.050000000000004,55.024363636363645
14523,Winterweizen,WW,2009,56.760000000000005,53.39818181818184
14523,Winterweizen,WW,2010,50.568,46.87000000000003
14523,Winterweizen,WW,2011,53.492,49.45781818181824
14523,Winterweizen,WW,2012,55.12599999999999,50.75563636363643
14523,Winterweizen,WW,2013,54.438,49.731454545454525
14523,Winterweizen,WW,2014,66.22,61.17727272727272
14523,Winterweizen,WW,2015,56.846,51.467090909090906
14523,Winterweizen,WW,2016,63.038,57.3229090909091
14523,Winterweizen,WW,2017,57.620000000000005,51.5687272727273
14523,Winterweizen,WW,2018,54.352000000000004,47.964545454545494
14523,Winterweizen,WW,2019,47.386,40.66236363636369
14523,Winterweizen,WW,2020,60.199999999999996,53.14018181818188
14524,Winterweizen,WW,1999,60.715999999999994,60.715999999999994
14524,Winterweizen,WW,2000,59.51200000000001,58.987404856013626
14524,Winterweizen,WW,2001,63.897999999999996,62.848809712027055
14524,Winterweizen,WW,2002,53.578,52.00421456804068
14524,Winterweizen,WW,2003,47.12799999999999,45.0296194240543
14524,Winterweizen,WW,2004,70.08999999999999,67.46702428006773
14524,Winterweizen,WW,2005,63.812,60.66442913608135
14524,Winterweizen,WW,2006,58.050000000000004,54.377833992094985
14524,Winterweizen,WW,2007,62.608,58.41123884810841
14524,Winterweizen,WW,2008,66.134,61.41264370412203
14524,Winterweizen,WW,2009,63.296,58.05004856013545
14524,Winterweizen,WW,2010,58.222,52.45145341614909
14524,Winterweizen,WW,2011,61.83400000000001,55.53885827216272
14524,Winterweizen,WW,2012,69.402,62.58226312817614
14524,Winterweizen,WW,2013,59.16799999999999,51.82366798418976
14524,Winterweizen,WW,2014,73.53,65.66107284020339
14524,Winterweizen,WW,2015,68.37,59.97647769621681
14524,Winterweizen,WW,2016,72.326,63.40788255223044
14524,Winterweizen,WW,2017,65.70400000000001,56.261287408244065
14524,Winterweizen,WW,2018,61.318,51.350692264257496
14524,Winterweizen,WW,2019,66.306,55.814097120271114
14524,Winterweizen,WW,2020,72.24,61.223501976284545
14612,Winterweizen,WW,1999,70.004,70.004
14612,Winterweizen,WW,2000,55.04,54.638987658780295
14612,Winterweizen,WW,2001,62.866,62.06397531756059
14612,Winterweizen,WW,2002,58.050000000000004,56.8469629763409
14612,Winterweizen,WW,2004,61.232000000000006,59.2269382939016
14612,Winterweizen,WW,2005,60.544000000000004,58.137925952681904
14612,Winterweizen,WW,2006,61.404,58.5969136114623
14612,Winterweizen,WW,2007,56.330000000000005,53.12190127024259
14612,Winterweizen,WW,2008,71.81,68.2008889290229
14612,Winterweizen,WW,2009,60.199999999999996,56.18987658780319
14612,Winterweizen,WW,2010,60.80200000000001,56.3908642465836
14612,Winterweizen,WW,2011,62.26400000000001,57.45185190536389
14612,Winterweizen,WW,2012,57.534000000000006,52.320839564144194
14612,Winterweizen,WW,2014,76.11,70.09481488170489
14612,Winterweizen,WW,2015,72.412,65.99580254048519
14612,Winterweizen,WW,2016,71.036,64.21879019926548
14612,Winterweizen,WW,2017,67.682,60.46377785804588
14612,Winterweizen,WW,2018,60.888,53.26876551682618
14612,Winterweizen,WW,2019,66.22,58.19975317560648
14612,Winterweizen,WW,2020,69.66000000000001,61.23874083438678
14625,Winterweizen,WW,1999,57.275999999999996,57.275999999999996
14625,Winterweizen,WW,2000,49.449999999999996,48.976684359119076
14625,Winterweizen,WW,2001,57.275999999999996,56.32936871823814
14625,Winterweizen,WW,2002,53.578,52.15805307735741
14625,Winterweizen,WW,2003,38.184,36.29073743647648
14625,Winterweizen,WW,2004,66.392,64.02542179559556
14625,Winterweizen,WW,2005,61.576,58.73610615471482
14625,Winterweizen,WW,2006,46.267999999999994,42.95479051383389
14625,Winterweizen,WW,2007,53.664,49.877474872952966
14625,Winterweizen,WW,2008,63.55400000000001,59.29415923207224
14625,Winterweizen,WW,2009,56.072,51.338843591191306
14625,Winterweizen,WW,2010,55.9,50.693527950310376
14625,Winterweizen,WW,2011,54.438,48.75821230942964
14625,Winterweizen,WW,2012,55.47,49.316896668548715
14625,Winterweizen,WW,2013,57.275999999999996,50.64958102766798
14625,Winterweizen,WW,2014,73.27199999999999,66.17226538678705
14625,Winterweizen,WW,2015,67.51,59.93694974590613
14625,Winterweizen,WW,2016,63.64,55.593634105025394
14625,Winterweizen,WW,2017,58.480000000000004,49.96031846414447
14625,Winterweizen,WW,2018,50.395999999999994,41.40300282326354
14625,Winterweizen,WW,2019,60.80200000000001,51.33568718238281
14625,Winterweizen,WW,2020,64.844,54.90437154150188
14626,Winterweizen,WW,1999,56.158,56.158
14626,Winterweizen,WW,2000,55.98599999999999,55.37258836815366
14626,Winterweizen,WW,2001,57.792,56.565176736307144
14626,Winterweizen,WW,2002,57.44799999999999,55.607765104460796
14626,Winterweizen,WW,2003,37.324,34.87035347261447
14626,Winterweizen,WW,2004,69.23,66.16294184076794
14626,Winterweizen,WW,2005,64.156,60.475530208921604
14626,Winterweizen,WW,2006,47.042,42.748118577075076
14626,Winterweizen,WW,2007,59.51200000000001,54.60470694522875
14626,Winterweizen,WW,2008,65.274,59.75329531338222
14626,Winterweizen,WW,2009,53.664,47.529883681535885
14626,Winterweizen,WW,2010,54.696,47.94847204968955
14626,Winterweizen,WW,2011,60.80200000000001,53.44106041784302
14626,Winterweizen,WW,2012,56.502,48.52764878599669
14626,Winterweizen,WW,2013,59.339999999999996,50.75223715415015
14626,Winterweizen,WW,2014,75.078,65.87682552230382
14626,Winterweizen,WW,2015,71.63799999999999,61.82341389045749
14626,Winterweizen,WW,2016,66.306,55.878002258610955
14626,Winterweizen,WW,2017,65.36,54.31859062676462
14626,Winterweizen,WW,2018,51.772,40.11717899491809
14626,Winterweizen,WW,2019,64.758,52.489767363071756
14626,Winterweizen,WW,2020,72.49799999999999,59.616355731225426
14627,Winterweizen,WW,1999,65.87599999999999,65.87599999999999
14627,Winterweizen,WW,2000,58.480000000000004,58.1896103896104
14627,Winterweizen,WW,2001,63.812,63.231220779220806
14627,Winterweizen,WW,2002,55.642,54.77083116883121
14627,Winterweizen,WW,2003,40.763999999999996,39.602441558441605
14627,Winterweizen,WW,2004,74.04599999999999,72.59405194805201
14627,Winterweizen,WW,2005,66.56400000000001,64.82166233766242
14627,Winterweizen,WW,2006,56.158,54.125272727272716
14627,Winterweizen,WW,2007,61.145999999999994,58.82288311688311
14627,Winterweizen,WW,2008,67.424,64.81049350649353
14627,Winterweizen,WW,2009,65.36,62.456103896103926
